n,d,coord1,coord2,sim,theta_star_coord1,theta_star_coord2,covered
1000,2,-0.039,-0.067,4,0,0,1
1000,2,-0.039,-0.066,4,0,0,1
1000,2,-0.039,-0.065,4,0,0,1
1000,2,-0.039,-0.064,4,0,0,1
1000,2,-0.039,-0.063,4,0,0,1
1000,2,-0.039,-0.062,4,0,0,1
1000,2,-0.039,-0.061,4,0,0,1
1000,2,-0.039,-0.06,4,0,0,1
1000,2,-0.039,-0.059,4,0,0,1
1000,2,-0.039,-0.058,4,0,0,1
1000,2,-0.039,-0.057,4,0,0,1
1000,2,-0.039,-0.056,4,0,0,1
1000,2,-0.039,-0.055,4,0,0,1
1000,2,-0.039,-0.054,4,0,0,1
1000,2,-0.039,-0.053,4,0,0,1
1000,2,-0.039,-0.052,4,0,0,1
1000,2,-0.039,-0.051,4,0,0,1
1000,2,-0.039,-0.05,4,0,0,1
1000,2,-0.039,-0.049,4,0,0,1
1000,2,-0.039,-0.048,4,0,0,1
1000,2,-0.039,-0.047,4,0,0,1
1000,2,-0.039,-0.046,4,0,0,1
1000,2,-0.039,-0.045,4,0,0,1
1000,2,-0.039,-0.044,4,0,0,1
1000,2,-0.039,-0.043,4,0,0,1
1000,2,-0.039,-0.042,4,0,0,1
1000,2,-0.039,-0.041,4,0,0,1
1000,2,-0.039,-0.04,4,0,0,1
1000,2,-0.039,-0.039,4,0,0,1
1000,2,-0.039,-0.038,4,0,0,1
1000,2,-0.039,-0.037,4,0,0,1
1000,2,-0.039,-0.036,4,0,0,1
1000,2,-0.039,-0.035,4,0,0,1
1000,2,-0.039,-0.034,4,0,0,1
1000,2,-0.039,-0.033,4,0,0,1
1000,2,-0.039,-0.032,4,0,0,1
1000,2,-0.039,-0.031,4,0,0,1
1000,2,-0.039,-0.03,4,0,0,1
1000,2,-0.039,-0.029,4,0,0,1
1000,2,-0.039,-0.028,4,0,0,1
1000,2,-0.039,-0.027,4,0,0,1
1000,2,-0.039,-0.026,4,0,0,1
1000,2,-0.039,-0.025,4,0,0,1
1000,2,-0.039,-0.024,4,0,0,1
1000,2,-0.039,-0.023,4,0,0,1
1000,2,-0.039,-0.022,4,0,0,1
1000,2,-0.039,-0.021,4,0,0,1
1000,2,-0.039,-0.02,4,0,0,1
1000,2,-0.039,-0.019,4,0,0,1
1000,2,-0.039,-0.018,4,0,0,1
1000,2,-0.039,-0.017,4,0,0,1
1000,2,-0.039,-0.016,4,0,0,1
1000,2,-0.039,-0.015,4,0,0,1
1000,2,-0.039,-0.014,4,0,0,1
1000,2,-0.039,-0.013,4,0,0,1
1000,2,-0.039,-0.012,4,0,0,1
1000,2,-0.039,-0.011,4,0,0,1
1000,2,-0.039,-0.01,4,0,0,1
1000,2,-0.039,-0.00900000000000001,4,0,0,1
1000,2,-0.039,-0.00800000000000001,4,0,0,1
1000,2,-0.039,-0.00700000000000001,4,0,0,1
1000,2,-0.039,-0.00600000000000001,4,0,0,1
1000,2,-0.039,-0.005,4,0,0,1
1000,2,-0.039,-0.004,4,0,0,1
1000,2,-0.039,-0.003,4,0,0,1
1000,2,-0.039,-0.002,4,0,0,1
1000,2,-0.039,-0.001,4,0,0,1
1000,2,-0.039,0,4,0,0,1
1000,2,-0.039,0.001,4,0,0,1
1000,2,-0.039,0.002,4,0,0,1
1000,2,-0.039,0.003,4,0,0,1
1000,2,-0.039,0.004,4,0,0,1
1000,2,-0.039,0.005,4,0,0,1
1000,2,-0.039,0.00600000000000001,4,0,0,1
1000,2,-0.039,0.00700000000000001,4,0,0,1
1000,2,-0.039,0.00800000000000001,4,0,0,1
1000,2,-0.039,0.00900000000000001,4,0,0,1
1000,2,-0.039,0.01,4,0,0,1
1000,2,-0.039,0.011,4,0,0,1
1000,2,-0.039,0.012,4,0,0,1
1000,2,-0.039,0.013,4,0,0,1
1000,2,-0.039,0.014,4,0,0,1
1000,2,-0.039,0.015,4,0,0,1
1000,2,-0.039,0.016,4,0,0,1
1000,2,-0.039,0.017,4,0,0,1
1000,2,-0.039,0.018,4,0,0,1
1000,2,-0.039,0.019,4,0,0,1
1000,2,-0.039,0.02,4,0,0,1
1000,2,-0.039,0.021,4,0,0,1
1000,2,-0.039,0.022,4,0,0,1
1000,2,-0.039,0.023,4,0,0,1
1000,2,-0.039,0.024,4,0,0,1
1000,2,-0.039,0.025,4,0,0,1
1000,2,-0.039,0.026,4,0,0,1
1000,2,-0.039,0.027,4,0,0,1
1000,2,-0.039,0.028,4,0,0,1
1000,2,-0.039,0.029,4,0,0,1
1000,2,-0.039,0.03,4,0,0,1
1000,2,-0.039,0.031,4,0,0,1
1000,2,-0.039,0.032,4,0,0,1
1000,2,-0.039,0.033,4,0,0,1
1000,2,-0.039,0.034,4,0,0,1
1000,2,-0.039,0.035,4,0,0,1
1000,2,-0.039,0.036,4,0,0,1
1000,2,-0.039,0.037,4,0,0,1
1000,2,-0.039,0.038,4,0,0,1
1000,2,-0.039,0.039,4,0,0,1
1000,2,-0.039,0.04,4,0,0,1
1000,2,-0.039,0.041,4,0,0,1
1000,2,-0.039,0.042,4,0,0,1
1000,2,-0.039,0.043,4,0,0,1
1000,2,-0.039,0.044,4,0,0,1
1000,2,-0.039,0.045,4,0,0,1
1000,2,-0.039,0.046,4,0,0,1
1000,2,-0.039,0.047,4,0,0,1
1000,2,-0.039,0.048,4,0,0,1
1000,2,-0.038,-0.071,4,0,0,1
1000,2,-0.038,-0.07,4,0,0,1
1000,2,-0.038,-0.069,4,0,0,1
1000,2,-0.038,-0.068,4,0,0,1
1000,2,-0.038,-0.067,4,0,0,1
1000,2,-0.038,-0.066,4,0,0,1
1000,2,-0.038,-0.065,4,0,0,1
1000,2,-0.038,-0.064,4,0,0,1
1000,2,-0.038,-0.063,4,0,0,1
1000,2,-0.038,-0.062,4,0,0,1
1000,2,-0.038,-0.061,4,0,0,1
1000,2,-0.038,-0.06,4,0,0,1
1000,2,-0.038,-0.059,4,0,0,1
1000,2,-0.038,-0.058,4,0,0,1
1000,2,-0.038,-0.057,4,0,0,1
1000,2,-0.038,-0.056,4,0,0,1
1000,2,-0.038,-0.055,4,0,0,1
1000,2,-0.038,-0.054,4,0,0,1
1000,2,-0.038,-0.053,4,0,0,1
1000,2,-0.038,-0.052,4,0,0,1
1000,2,-0.038,-0.051,4,0,0,1
1000,2,-0.038,-0.05,4,0,0,1
1000,2,-0.038,-0.049,4,0,0,1
1000,2,-0.038,-0.048,4,0,0,1
1000,2,-0.038,-0.047,4,0,0,1
1000,2,-0.038,-0.046,4,0,0,1
1000,2,-0.038,-0.045,4,0,0,1
1000,2,-0.038,-0.044,4,0,0,1
1000,2,-0.038,-0.043,4,0,0,1
1000,2,-0.038,-0.042,4,0,0,1
1000,2,-0.038,-0.041,4,0,0,1
1000,2,-0.038,-0.04,4,0,0,1
1000,2,-0.038,-0.039,4,0,0,1
1000,2,-0.038,-0.038,4,0,0,1
1000,2,-0.038,-0.037,4,0,0,1
1000,2,-0.038,-0.036,4,0,0,1
1000,2,-0.038,-0.035,4,0,0,1
1000,2,-0.038,-0.034,4,0,0,1
1000,2,-0.038,-0.033,4,0,0,1
1000,2,-0.038,-0.032,4,0,0,1
1000,2,-0.038,-0.031,4,0,0,1
1000,2,-0.038,-0.03,4,0,0,1
1000,2,-0.038,-0.029,4,0,0,1
1000,2,-0.038,-0.028,4,0,0,1
1000,2,-0.038,-0.027,4,0,0,1
1000,2,-0.038,-0.026,4,0,0,1
1000,2,-0.038,-0.025,4,0,0,1
1000,2,-0.038,-0.024,4,0,0,1
1000,2,-0.038,-0.023,4,0,0,1
1000,2,-0.038,-0.022,4,0,0,1
1000,2,-0.038,-0.021,4,0,0,1
1000,2,-0.038,-0.02,4,0,0,1
1000,2,-0.038,-0.019,4,0,0,1
1000,2,-0.038,-0.018,4,0,0,1
1000,2,-0.038,-0.017,4,0,0,1
1000,2,-0.038,-0.016,4,0,0,1
1000,2,-0.038,-0.015,4,0,0,1
1000,2,-0.038,-0.014,4,0,0,1
1000,2,-0.038,-0.013,4,0,0,1
1000,2,-0.038,-0.012,4,0,0,1
1000,2,-0.038,-0.011,4,0,0,1
1000,2,-0.038,-0.01,4,0,0,1
1000,2,-0.038,-0.00900000000000001,4,0,0,1
1000,2,-0.038,-0.00800000000000001,4,0,0,1
1000,2,-0.038,-0.00700000000000001,4,0,0,1
1000,2,-0.038,-0.00600000000000001,4,0,0,1
1000,2,-0.038,-0.005,4,0,0,1
1000,2,-0.038,-0.004,4,0,0,1
1000,2,-0.038,-0.003,4,0,0,1
1000,2,-0.038,-0.002,4,0,0,1
1000,2,-0.038,-0.001,4,0,0,1
1000,2,-0.038,0,4,0,0,1
1000,2,-0.038,0.001,4,0,0,1
1000,2,-0.038,0.002,4,0,0,1
1000,2,-0.038,0.003,4,0,0,1
1000,2,-0.038,0.004,4,0,0,1
1000,2,-0.038,0.005,4,0,0,1
1000,2,-0.038,0.00600000000000001,4,0,0,1
1000,2,-0.038,0.00700000000000001,4,0,0,1
1000,2,-0.038,0.00800000000000001,4,0,0,1
1000,2,-0.038,0.00900000000000001,4,0,0,1
1000,2,-0.038,0.01,4,0,0,1
1000,2,-0.038,0.011,4,0,0,1
1000,2,-0.038,0.012,4,0,0,1
1000,2,-0.038,0.013,4,0,0,1
1000,2,-0.038,0.014,4,0,0,1
1000,2,-0.038,0.015,4,0,0,1
1000,2,-0.038,0.016,4,0,0,1
1000,2,-0.038,0.017,4,0,0,1
1000,2,-0.038,0.018,4,0,0,1
1000,2,-0.038,0.019,4,0,0,1
1000,2,-0.038,0.02,4,0,0,1
1000,2,-0.038,0.021,4,0,0,1
1000,2,-0.038,0.022,4,0,0,1
1000,2,-0.038,0.023,4,0,0,1
1000,2,-0.038,0.024,4,0,0,1
1000,2,-0.038,0.025,4,0,0,1
1000,2,-0.038,0.026,4,0,0,1
1000,2,-0.038,0.027,4,0,0,1
1000,2,-0.038,0.028,4,0,0,1
1000,2,-0.038,0.029,4,0,0,1
1000,2,-0.038,0.03,4,0,0,1
1000,2,-0.038,0.031,4,0,0,1
1000,2,-0.038,0.032,4,0,0,1
1000,2,-0.038,0.033,4,0,0,1
1000,2,-0.038,0.034,4,0,0,1
1000,2,-0.038,0.035,4,0,0,1
1000,2,-0.038,0.036,4,0,0,1
1000,2,-0.038,0.037,4,0,0,1
1000,2,-0.038,0.038,4,0,0,1
1000,2,-0.038,0.039,4,0,0,1
1000,2,-0.038,0.04,4,0,0,1
1000,2,-0.038,0.041,4,0,0,1
1000,2,-0.038,0.042,4,0,0,1
1000,2,-0.038,0.043,4,0,0,1
1000,2,-0.038,0.044,4,0,0,1
1000,2,-0.038,0.045,4,0,0,1
1000,2,-0.038,0.046,4,0,0,1
1000,2,-0.038,0.047,4,0,0,1
1000,2,-0.038,0.048,4,0,0,1
1000,2,-0.037,-0.071,4,0,0,1
1000,2,-0.037,-0.07,4,0,0,1
1000,2,-0.037,-0.069,4,0,0,1
1000,2,-0.037,-0.068,4,0,0,1
1000,2,-0.037,-0.067,4,0,0,1
1000,2,-0.037,-0.066,4,0,0,1
1000,2,-0.037,-0.065,4,0,0,1
1000,2,-0.037,-0.064,4,0,0,1
1000,2,-0.037,-0.063,4,0,0,1
1000,2,-0.037,-0.062,4,0,0,1
1000,2,-0.037,-0.061,4,0,0,1
1000,2,-0.037,-0.06,4,0,0,1
1000,2,-0.037,-0.059,4,0,0,1
1000,2,-0.037,-0.058,4,0,0,1
1000,2,-0.037,-0.057,4,0,0,1
1000,2,-0.037,-0.056,4,0,0,1
1000,2,-0.037,-0.055,4,0,0,1
1000,2,-0.037,-0.054,4,0,0,1
1000,2,-0.037,-0.053,4,0,0,1
1000,2,-0.037,-0.052,4,0,0,1
1000,2,-0.037,-0.051,4,0,0,1
1000,2,-0.037,-0.05,4,0,0,1
1000,2,-0.037,-0.049,4,0,0,1
1000,2,-0.037,-0.048,4,0,0,1
1000,2,-0.037,-0.047,4,0,0,1
1000,2,-0.037,-0.046,4,0,0,1
1000,2,-0.037,-0.045,4,0,0,1
1000,2,-0.037,-0.044,4,0,0,1
1000,2,-0.037,-0.043,4,0,0,1
1000,2,-0.037,-0.042,4,0,0,1
1000,2,-0.037,-0.041,4,0,0,1
1000,2,-0.037,-0.04,4,0,0,1
1000,2,-0.037,-0.039,4,0,0,1
1000,2,-0.037,-0.038,4,0,0,1
1000,2,-0.037,-0.037,4,0,0,1
1000,2,-0.037,-0.036,4,0,0,1
1000,2,-0.037,-0.035,4,0,0,1
1000,2,-0.037,-0.034,4,0,0,1
1000,2,-0.037,-0.033,4,0,0,1
1000,2,-0.037,-0.032,4,0,0,1
1000,2,-0.037,-0.031,4,0,0,1
1000,2,-0.037,-0.03,4,0,0,1
1000,2,-0.037,-0.029,4,0,0,1
1000,2,-0.037,-0.028,4,0,0,1
1000,2,-0.037,-0.027,4,0,0,1
1000,2,-0.037,-0.026,4,0,0,1
1000,2,-0.037,-0.025,4,0,0,1
1000,2,-0.037,-0.024,4,0,0,1
1000,2,-0.037,-0.023,4,0,0,1
1000,2,-0.037,-0.022,4,0,0,1
1000,2,-0.037,-0.021,4,0,0,1
1000,2,-0.037,-0.02,4,0,0,1
1000,2,-0.037,-0.019,4,0,0,1
1000,2,-0.037,-0.018,4,0,0,1
1000,2,-0.037,-0.017,4,0,0,1
1000,2,-0.037,-0.016,4,0,0,1
1000,2,-0.037,-0.015,4,0,0,1
1000,2,-0.037,-0.014,4,0,0,1
1000,2,-0.037,-0.013,4,0,0,1
1000,2,-0.037,-0.012,4,0,0,1
1000,2,-0.037,-0.011,4,0,0,1
1000,2,-0.037,-0.01,4,0,0,1
1000,2,-0.037,-0.00900000000000001,4,0,0,1
1000,2,-0.037,-0.00800000000000001,4,0,0,1
1000,2,-0.037,-0.00700000000000001,4,0,0,1
1000,2,-0.037,-0.00600000000000001,4,0,0,1
1000,2,-0.037,-0.005,4,0,0,1
1000,2,-0.037,-0.004,4,0,0,1
1000,2,-0.037,-0.003,4,0,0,1
1000,2,-0.037,-0.002,4,0,0,1
1000,2,-0.037,-0.001,4,0,0,1
1000,2,-0.037,0,4,0,0,1
1000,2,-0.037,0.001,4,0,0,1
1000,2,-0.037,0.002,4,0,0,1
1000,2,-0.037,0.003,4,0,0,1
1000,2,-0.037,0.004,4,0,0,1
1000,2,-0.037,0.005,4,0,0,1
1000,2,-0.037,0.00600000000000001,4,0,0,1
1000,2,-0.037,0.00700000000000001,4,0,0,1
1000,2,-0.037,0.00800000000000001,4,0,0,1
1000,2,-0.037,0.00900000000000001,4,0,0,1
1000,2,-0.037,0.01,4,0,0,1
1000,2,-0.037,0.011,4,0,0,1
1000,2,-0.037,0.012,4,0,0,1
1000,2,-0.037,0.013,4,0,0,1
1000,2,-0.037,0.014,4,0,0,1
1000,2,-0.037,0.015,4,0,0,1
1000,2,-0.037,0.016,4,0,0,1
1000,2,-0.037,0.017,4,0,0,1
1000,2,-0.037,0.018,4,0,0,1
1000,2,-0.037,0.019,4,0,0,1
1000,2,-0.037,0.02,4,0,0,1
1000,2,-0.037,0.021,4,0,0,1
1000,2,-0.037,0.022,4,0,0,1
1000,2,-0.037,0.023,4,0,0,1
1000,2,-0.037,0.024,4,0,0,1
1000,2,-0.037,0.025,4,0,0,1
1000,2,-0.037,0.026,4,0,0,1
1000,2,-0.037,0.027,4,0,0,1
1000,2,-0.037,0.028,4,0,0,1
1000,2,-0.037,0.029,4,0,0,1
1000,2,-0.037,0.03,4,0,0,1
1000,2,-0.037,0.031,4,0,0,1
1000,2,-0.037,0.032,4,0,0,1
1000,2,-0.037,0.033,4,0,0,1
1000,2,-0.037,0.034,4,0,0,1
1000,2,-0.037,0.035,4,0,0,1
1000,2,-0.037,0.036,4,0,0,1
1000,2,-0.037,0.037,4,0,0,1
1000,2,-0.037,0.038,4,0,0,1
1000,2,-0.037,0.039,4,0,0,1
1000,2,-0.037,0.04,4,0,0,1
1000,2,-0.037,0.041,4,0,0,1
1000,2,-0.037,0.042,4,0,0,1
1000,2,-0.037,0.043,4,0,0,1
1000,2,-0.037,0.044,4,0,0,1
1000,2,-0.037,0.045,4,0,0,1
1000,2,-0.037,0.046,4,0,0,1
1000,2,-0.037,0.047,4,0,0,1
1000,2,-0.036,-0.07,4,0,0,1
1000,2,-0.036,-0.069,4,0,0,1
1000,2,-0.036,-0.068,4,0,0,1
1000,2,-0.036,-0.067,4,0,0,1
1000,2,-0.036,-0.066,4,0,0,1
1000,2,-0.036,-0.065,4,0,0,1
1000,2,-0.036,-0.064,4,0,0,1
1000,2,-0.036,-0.063,4,0,0,1
1000,2,-0.036,-0.062,4,0,0,1
1000,2,-0.036,-0.061,4,0,0,1
1000,2,-0.036,-0.06,4,0,0,1
1000,2,-0.036,-0.059,4,0,0,1
1000,2,-0.036,-0.058,4,0,0,1
1000,2,-0.036,-0.057,4,0,0,1
1000,2,-0.036,-0.056,4,0,0,1
1000,2,-0.036,-0.055,4,0,0,1
1000,2,-0.036,-0.054,4,0,0,1
1000,2,-0.036,-0.053,4,0,0,1
1000,2,-0.036,-0.052,4,0,0,1
1000,2,-0.036,-0.051,4,0,0,1
1000,2,-0.036,-0.05,4,0,0,1
1000,2,-0.036,-0.049,4,0,0,1
1000,2,-0.036,-0.048,4,0,0,1
1000,2,-0.036,-0.047,4,0,0,1
1000,2,-0.036,-0.046,4,0,0,1
1000,2,-0.036,-0.045,4,0,0,1
1000,2,-0.036,-0.044,4,0,0,1
1000,2,-0.036,-0.043,4,0,0,1
1000,2,-0.036,-0.042,4,0,0,1
1000,2,-0.036,-0.041,4,0,0,1
1000,2,-0.036,-0.04,4,0,0,1
1000,2,-0.036,-0.039,4,0,0,1
1000,2,-0.036,-0.038,4,0,0,1
1000,2,-0.036,-0.037,4,0,0,1
1000,2,-0.036,-0.036,4,0,0,1
1000,2,-0.036,-0.035,4,0,0,1
1000,2,-0.036,-0.034,4,0,0,1
1000,2,-0.036,-0.033,4,0,0,1
1000,2,-0.036,-0.032,4,0,0,1
1000,2,-0.036,-0.031,4,0,0,1
1000,2,-0.036,-0.03,4,0,0,1
1000,2,-0.036,-0.029,4,0,0,1
1000,2,-0.036,-0.028,4,0,0,1
1000,2,-0.036,-0.027,4,0,0,1
1000,2,-0.036,-0.026,4,0,0,1
1000,2,-0.036,-0.025,4,0,0,1
1000,2,-0.036,-0.024,4,0,0,1
1000,2,-0.036,-0.023,4,0,0,1
1000,2,-0.036,-0.022,4,0,0,1
1000,2,-0.036,-0.021,4,0,0,1
1000,2,-0.036,-0.02,4,0,0,1
1000,2,-0.036,-0.019,4,0,0,1
1000,2,-0.036,-0.018,4,0,0,1
1000,2,-0.036,-0.017,4,0,0,1
1000,2,-0.036,-0.016,4,0,0,1
1000,2,-0.036,-0.015,4,0,0,1
1000,2,-0.036,-0.014,4,0,0,1
1000,2,-0.036,-0.013,4,0,0,1
1000,2,-0.036,-0.012,4,0,0,1
1000,2,-0.036,-0.011,4,0,0,1
1000,2,-0.036,-0.01,4,0,0,1
1000,2,-0.036,-0.00900000000000001,4,0,0,1
1000,2,-0.036,-0.00800000000000001,4,0,0,1
1000,2,-0.036,-0.00700000000000001,4,0,0,1
1000,2,-0.036,-0.00600000000000001,4,0,0,1
1000,2,-0.036,-0.005,4,0,0,1
1000,2,-0.036,-0.004,4,0,0,1
1000,2,-0.036,-0.003,4,0,0,1
1000,2,-0.036,-0.002,4,0,0,1
1000,2,-0.036,-0.001,4,0,0,1
1000,2,-0.036,0,4,0,0,1
1000,2,-0.036,0.001,4,0,0,1
1000,2,-0.036,0.002,4,0,0,1
1000,2,-0.036,0.003,4,0,0,1
1000,2,-0.036,0.004,4,0,0,1
1000,2,-0.036,0.005,4,0,0,1
1000,2,-0.036,0.00600000000000001,4,0,0,1
1000,2,-0.036,0.00700000000000001,4,0,0,1
1000,2,-0.036,0.00800000000000001,4,0,0,1
1000,2,-0.036,0.00900000000000001,4,0,0,1
1000,2,-0.036,0.01,4,0,0,1
1000,2,-0.036,0.011,4,0,0,1
1000,2,-0.036,0.012,4,0,0,1
1000,2,-0.036,0.013,4,0,0,1
1000,2,-0.036,0.014,4,0,0,1
1000,2,-0.036,0.015,4,0,0,1
1000,2,-0.036,0.016,4,0,0,1
1000,2,-0.036,0.017,4,0,0,1
1000,2,-0.036,0.018,4,0,0,1
1000,2,-0.036,0.019,4,0,0,1
1000,2,-0.036,0.02,4,0,0,1
1000,2,-0.036,0.021,4,0,0,1
1000,2,-0.036,0.022,4,0,0,1
1000,2,-0.036,0.023,4,0,0,1
1000,2,-0.036,0.024,4,0,0,1
1000,2,-0.036,0.025,4,0,0,1
1000,2,-0.036,0.026,4,0,0,1
1000,2,-0.036,0.027,4,0,0,1
1000,2,-0.036,0.028,4,0,0,1
1000,2,-0.036,0.029,4,0,0,1
1000,2,-0.036,0.03,4,0,0,1
1000,2,-0.036,0.031,4,0,0,1
1000,2,-0.036,0.032,4,0,0,1
1000,2,-0.036,0.033,4,0,0,1
1000,2,-0.036,0.034,4,0,0,1
1000,2,-0.036,0.035,4,0,0,1
1000,2,-0.036,0.036,4,0,0,1
1000,2,-0.036,0.037,4,0,0,1
1000,2,-0.036,0.038,4,0,0,1
1000,2,-0.036,0.039,4,0,0,1
1000,2,-0.036,0.04,4,0,0,1
1000,2,-0.036,0.041,4,0,0,1
1000,2,-0.036,0.042,4,0,0,1
1000,2,-0.036,0.043,4,0,0,1
1000,2,-0.036,0.044,4,0,0,1
1000,2,-0.036,0.045,4,0,0,1
1000,2,-0.036,0.046,4,0,0,1
1000,2,-0.036,0.047,4,0,0,1
1000,2,-0.035,-0.07,4,0,0,1
1000,2,-0.035,-0.069,4,0,0,1
1000,2,-0.035,-0.068,4,0,0,1
1000,2,-0.035,-0.067,4,0,0,1
1000,2,-0.035,-0.066,4,0,0,1
1000,2,-0.035,-0.065,4,0,0,1
1000,2,-0.035,-0.064,4,0,0,1
1000,2,-0.035,-0.063,4,0,0,1
1000,2,-0.035,-0.062,4,0,0,1
1000,2,-0.035,-0.061,4,0,0,1
1000,2,-0.035,-0.06,4,0,0,1
1000,2,-0.035,-0.059,4,0,0,1
1000,2,-0.035,-0.058,4,0,0,1
1000,2,-0.035,-0.057,4,0,0,1
1000,2,-0.035,-0.056,4,0,0,1
1000,2,-0.035,-0.055,4,0,0,1
1000,2,-0.035,-0.054,4,0,0,1
1000,2,-0.035,-0.053,4,0,0,1
1000,2,-0.035,-0.052,4,0,0,1
1000,2,-0.035,-0.051,4,0,0,1
1000,2,-0.035,-0.05,4,0,0,1
1000,2,-0.035,-0.049,4,0,0,1
1000,2,-0.035,-0.048,4,0,0,1
1000,2,-0.035,-0.047,4,0,0,1
1000,2,-0.035,-0.046,4,0,0,1
1000,2,-0.035,-0.045,4,0,0,1
1000,2,-0.035,-0.044,4,0,0,1
1000,2,-0.035,-0.043,4,0,0,1
1000,2,-0.035,-0.042,4,0,0,1
1000,2,-0.035,-0.041,4,0,0,1
1000,2,-0.035,-0.04,4,0,0,1
1000,2,-0.035,-0.039,4,0,0,1
1000,2,-0.035,-0.038,4,0,0,1
1000,2,-0.035,-0.037,4,0,0,1
1000,2,-0.035,-0.036,4,0,0,1
1000,2,-0.035,-0.035,4,0,0,1
1000,2,-0.035,-0.034,4,0,0,1
1000,2,-0.035,-0.033,4,0,0,1
1000,2,-0.035,-0.032,4,0,0,1
1000,2,-0.035,-0.031,4,0,0,1
1000,2,-0.035,-0.03,4,0,0,1
1000,2,-0.035,-0.029,4,0,0,1
1000,2,-0.035,-0.028,4,0,0,1
1000,2,-0.035,-0.027,4,0,0,1
1000,2,-0.035,-0.026,4,0,0,1
1000,2,-0.035,-0.025,4,0,0,1
1000,2,-0.035,-0.024,4,0,0,1
1000,2,-0.035,-0.023,4,0,0,1
1000,2,-0.035,-0.022,4,0,0,1
1000,2,-0.035,-0.021,4,0,0,1
1000,2,-0.035,-0.02,4,0,0,1
1000,2,-0.035,-0.019,4,0,0,1
1000,2,-0.035,-0.018,4,0,0,1
1000,2,-0.035,-0.017,4,0,0,1
1000,2,-0.035,-0.016,4,0,0,1
1000,2,-0.035,-0.015,4,0,0,1
1000,2,-0.035,-0.014,4,0,0,1
1000,2,-0.035,-0.013,4,0,0,1
1000,2,-0.035,-0.012,4,0,0,1
1000,2,-0.035,-0.011,4,0,0,1
1000,2,-0.035,-0.01,4,0,0,1
1000,2,-0.035,-0.00900000000000001,4,0,0,1
1000,2,-0.035,-0.00800000000000001,4,0,0,1
1000,2,-0.035,-0.00700000000000001,4,0,0,1
1000,2,-0.035,-0.00600000000000001,4,0,0,1
1000,2,-0.035,-0.005,4,0,0,1
1000,2,-0.035,-0.004,4,0,0,1
1000,2,-0.035,-0.003,4,0,0,1
1000,2,-0.035,-0.002,4,0,0,1
1000,2,-0.035,-0.001,4,0,0,1
1000,2,-0.035,0,4,0,0,1
1000,2,-0.035,0.001,4,0,0,1
1000,2,-0.035,0.002,4,0,0,1
1000,2,-0.035,0.003,4,0,0,1
1000,2,-0.035,0.004,4,0,0,1
1000,2,-0.035,0.005,4,0,0,1
1000,2,-0.035,0.00600000000000001,4,0,0,1
1000,2,-0.035,0.00700000000000001,4,0,0,1
1000,2,-0.035,0.00800000000000001,4,0,0,1
1000,2,-0.035,0.00900000000000001,4,0,0,1
1000,2,-0.035,0.01,4,0,0,1
1000,2,-0.035,0.011,4,0,0,1
1000,2,-0.035,0.012,4,0,0,1
1000,2,-0.035,0.013,4,0,0,1
1000,2,-0.035,0.014,4,0,0,1
1000,2,-0.035,0.015,4,0,0,1
1000,2,-0.035,0.016,4,0,0,1
1000,2,-0.035,0.017,4,0,0,1
1000,2,-0.035,0.018,4,0,0,1
1000,2,-0.035,0.019,4,0,0,1
1000,2,-0.035,0.02,4,0,0,1
1000,2,-0.035,0.021,4,0,0,1
1000,2,-0.035,0.022,4,0,0,1
1000,2,-0.035,0.023,4,0,0,1
1000,2,-0.035,0.024,4,0,0,1
1000,2,-0.035,0.025,4,0,0,1
1000,2,-0.035,0.026,4,0,0,1
1000,2,-0.035,0.027,4,0,0,1
1000,2,-0.035,0.028,4,0,0,1
1000,2,-0.035,0.029,4,0,0,1
1000,2,-0.035,0.03,4,0,0,1
1000,2,-0.035,0.031,4,0,0,1
1000,2,-0.035,0.032,4,0,0,1
1000,2,-0.035,0.033,4,0,0,1
1000,2,-0.035,0.034,4,0,0,1
1000,2,-0.035,0.035,4,0,0,1
1000,2,-0.035,0.036,4,0,0,1
1000,2,-0.035,0.037,4,0,0,1
1000,2,-0.035,0.038,4,0,0,1
1000,2,-0.035,0.039,4,0,0,1
1000,2,-0.035,0.04,4,0,0,1
1000,2,-0.035,0.041,4,0,0,1
1000,2,-0.035,0.042,4,0,0,1
1000,2,-0.035,0.043,4,0,0,1
1000,2,-0.035,0.044,4,0,0,1
1000,2,-0.035,0.045,4,0,0,1
1000,2,-0.035,0.046,4,0,0,1
1000,2,-0.034,-0.069,4,0,0,1
1000,2,-0.034,-0.068,4,0,0,1
1000,2,-0.034,-0.067,4,0,0,1
1000,2,-0.034,-0.066,4,0,0,1
1000,2,-0.034,-0.065,4,0,0,1
1000,2,-0.034,-0.064,4,0,0,1
1000,2,-0.034,-0.063,4,0,0,1
1000,2,-0.034,-0.062,4,0,0,1
1000,2,-0.034,-0.061,4,0,0,1
1000,2,-0.034,-0.06,4,0,0,1
1000,2,-0.034,-0.059,4,0,0,1
1000,2,-0.034,-0.058,4,0,0,1
1000,2,-0.034,-0.057,4,0,0,1
1000,2,-0.034,-0.056,4,0,0,1
1000,2,-0.034,-0.055,4,0,0,1
1000,2,-0.034,-0.054,4,0,0,1
1000,2,-0.034,-0.053,4,0,0,1
1000,2,-0.034,-0.052,4,0,0,1
1000,2,-0.034,-0.051,4,0,0,1
